age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.02739726,Private,0.072363618,HS-grad,0.13559322,Never-married,Other-service,Not-in-family,White,Male,0.295918367,United-States,<=50K
0.054794521,Private,0.1208945,HS-grad,0.13559322,Never-married,Others,Own-child,White,Female,0.448979592,United-States,<=50K
0.205479452,Others,0.13345108,Some-college,0.152542373,Never-married,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.178082192,Local-gov,0.225362577,Assoc-acdm,0.186440678,Married-civ-spouse,Others,Husband,White,Male,0.448979592,United-States,<=50K
0.123287671,Private,0.127446972,Bachelors,0.203389831,Never-married,Adm-clerical,Other-relative,White,Female,0.5,United-States,<=50K
0.04109589,Private,0.098255781,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.142857143,United-States,<=50K
0.02739726,Private,0.200894391,Some-college,0.152542373,Never-married,Transport-moving,Own-child,White,Male,0.295918367,United-States,<=50K
0.219178082,Others,0.121353057,Bachelors,0.203389831,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.418367347,United-States,>50K
0.082191781,Private,0.126008707,Some-college,0.152542373,Married-civ-spouse,Others,Other-relative,White,Male,0.397959184,El-Salvador,<=50K
0.164383562,Private,0.015971267,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,<=50K
0.342465753,Private,0.041774984,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.397959184,United-States,<=50K
0.630136986,Private,0.036734935,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,0.193877551,United-States,<=50K
0.232876712,Private,0.060359484,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,<=50K
0.589041096,Self-emp-not-inc,0.049786131,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.234693878,United-States,<=50K
0.424657534,Private,0.116561337,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.5,United-States,<=50K
0.109589041,Private,0.16534735,Bachelors,0.203389831,Never-married,Exec-managerial,Not-in-family,White,Male,0.5,United-States,<=50K
0.136986301,Private,0.126102596,Assoc-voc,0.169491525,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.397959184,United-States,<=50K
0.520547945,Self-emp-not-inc,0.074904734,HS-grad,0.13559322,Divorced,Craft-repair,Unmarried,White,Male,0.551020408,United-States,>50K
0.205479452,Private,0.14477282,Some-college,0.152542373,Never-married,Machine-op-inspct,Own-child,Black,Female,0.397959184,United-States,<=50K
0.068493151,Private,0.069621799,Some-college,0.152542373,Never-married,Adm-clerical,Own-child,White,Male,0.244897959,Greece,<=50K
0.109589041,Private,0.041682457,HS-grad,0.13559322,Never-married,Exec-managerial,Not-in-family,White,Male,0.5,United-States,<=50K
0.095890411,Local-gov,0.095888836,Some-college,0.152542373,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.43877551,United-States,<=50K
0.301369863,Private,0.11654773,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,>50K
0.219178082,Self-emp-inc,0.127412954,Masters,0.220338983,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.068493151,Private,0.117469607,10th,0.084745763,Separated,Other-service,Unmarried,White,Female,0.397959184,United-States,<=50K
0.219178082,Private,0.076248429,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.602040816,United-States,<=50K
0.342465753,Private,0.06473551,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.356164384,Private,0.061083379,Bachelors,0.203389831,Separated,Prof-specialty,Unmarried,White,Male,0.448979592,United-States,<=50K
0.547945205,Self-emp-not-inc,0.287382801,Some-college,0.152542373,Married-civ-spouse,Tech-support,Husband,White,Male,0.37755102,United-States,>50K
0.342465753,Private,0.166526401,Masters,0.220338983,Divorced,Prof-specialty,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.068493151,Private,0.138167961,Some-college,0.152542373,Never-married,Transport-moving,Own-child,White,Male,0.295918367,United-States,<=50K
0.342465753,Self-emp-not-inc,0.071886691,Bachelors,0.203389831,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,>50K
0.301369863,Private,0.007432848,Some-college,0.152542373,Married-civ-spouse,Sales,Husband,White,Male,0.551020408,United-States,<=50K
0.328767123,Private,0.033145397,Some-college,0.152542373,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.316326531,United-States,>50K
0.04109589,Local-gov,0.211327592,HS-grad,0.13559322,Never-married,Handlers-cleaners,Own-child,Black,Male,0.397959184,United-States,<=50K
0.410958904,Private,0.133594634,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.369863014,Private,0.13049699,Some-college,0.152542373,Divorced,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.164383562,Private,0.28104464,Bachelors,0.203389831,Never-married,Adm-clerical,Not-in-family,Black,Female,0.397959184,United-States,<=50K
0.479452055,Private,0.138568689,Some-college,0.152542373,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0.153061224,United-States,>50K
0.739726027,Private,0.101037061,Some-college,0.152542373,Widowed,Sales,Not-in-family,White,Male,0.346938776,United-States,>50K
0.479452055,Private,0.07491698,HS-grad,0.13559322,Never-married,Craft-repair,Own-child,White,Male,0.551020408,United-States,<=50K
0.260273973,Private,0.062954348,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,<=50K
0.493150685,Private,0.093545023,Some-college,0.152542373,Divorced,Craft-repair,Not-in-family,White,Male,0.479591837,United-States,>50K
0.273972603,Private,0.09956818,HS-grad,0.13559322,Married-civ-spouse,Others,Wife,White,Female,0.295918367,United-States,>50K
0.232876712,Private,0.128983207,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.551020408,United-States,>50K
0.246575342,Private,0.246913412,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Male,0.5,United-States,>50K
0.04109589,Private,0.069053705,9th,0.06779661,Never-married,Sales,Own-child,White,Female,0.397959184,United-States,<=50K
0.232876712,Local-gov,0.132863255,Some-college,0.152542373,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.534246575,Self-emp-not-inc,0.165920207,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.602040816,United-States,<=50K
0.301369863,Private,0.212648836,Bachelors,0.203389831,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.357142857,United-States,>50K
0.095890411,Private,0.116573583,11th,0.101694915,Divorced,Sales,Unmarried,White,Female,0.346938776,United-States,<=50K
0.136986301,Private,0.120665901,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.109589041,Private,0.093315064,HS-grad,0.13559322,Never-married,Adm-clerical,Unmarried,White,Female,0.397959184,United-States,<=50K
0.164383562,Private,0.126937388,Some-college,0.152542373,Never-married,Adm-clerical,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.342465753,Private,0.096407264,Some-college,0.152542373,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.367346939,United-States,Others
0.465753425,Private,0.0686972,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.191780822,Private,0.062507356,Assoc-voc,0.169491525,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,<=50K
0.575342466,Private,0.234322815,1st-4th,0.016949153,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,Mexico,<=50K
0.164383562,Private,0.046348992,HS-grad,0.13559322,Married-civ-spouse,Other-service,Wife,White,Female,0.397959184,United-States,<=50K
0.01369863,Private,0.043501038,HS-grad,0.13559322,Never-married,Adm-clerical,Own-child,White,Female,0.193877551,United-States,<=50K
0.095890411,Private,0.126606056,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Wife,White,Female,0.357142857,United-States,<=50K
0.287671233,State-gov,0.062786981,Some-college,0.152542373,Separated,Exec-managerial,Own-child,White,Male,0.397959184,United-States,<=50K
0.232876712,Self-emp-not-inc,0.051527153,HS-grad,0.13559322,Separated,Others,Not-in-family,White,Male,0.5,United-States,<=50K
0.383561644,Others,0.154898502,12th,0.118644068,Divorced,Craft-repair,Other-relative,Black,Male,0.346938776,United-States,<=50K
0.054794521,Private,0.051745546,Assoc-voc,0.169491525,Never-married,Transport-moving,Own-child,White,Male,0.397959184,United-States,<=50K
0.205479452,Private,0.100505706,HS-grad,0.13559322,Never-married,Machine-op-inspct,Other-relative,Black,Male,0.397959184,United-States,<=50K
0.383561644,Private,0.129638386,Bachelors,0.203389831,Never-married,Others,Not-in-family,White,Male,0.397959184,United-States,>50K
0.493150685,Private,0.056151506,5th-6th,0.033898305,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.397959184,Laos,<=50K
0.342465753,Others,0.115645583,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.153061224,United-States,<=50K
0.205479452,Private,0.102289589,HS-grad,0.13559322,Divorced,Other-service,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.438356164,Private,0.068651617,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.616438356,Private,0.240571169,5th-6th,0.033898305,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.234693878,Mexico,<=50K
0.150684932,Private,0.025979248,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.448979592,United-States,<=50K
0.205479452,Private,0.094292049,HS-grad,0.13559322,Never-married,Others,Not-in-family,White,Male,0.346938776,United-States,<=50K
0.273972603,Self-emp-inc,0.062786981,10th,0.084745763,Never-married,Transport-moving,Not-in-family,White,Male,0.5,United-States,>50K
0.287671233,Private,0.112547259,Bachelors,0.203389831,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.5,Japan,>50K
0.369863014,Local-gov,0.150659227,HS-grad,0.13559322,Divorced,Transport-moving,Own-child,White,Male,0.244897959,United-States,<=50K
0.02739726,Private,0.086397923,HS-grad,0.13559322,Never-married,Transport-moving,Own-child,White,Male,0.397959184,United-States,<=50K
0.095890411,Private,0.128341635,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.561643836,Private,0.071219266,HS-grad,0.13559322,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.5,United-States,>50K
0.534246575,Private,0.063543533,Bachelors,0.203389831,Widowed,Other-service,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.273972603,Others,0.252120828,10th,0.084745763,Divorced,Craft-repair,Unmarried,White,Female,0.397959184,United-States,<=50K
0.356164384,Private,0.100096814,Some-college,0.152542373,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.232876712,Private,0.020571128,Bachelors,0.203389831,Never-married,Sales,Own-child,Black,Female,0.397959184,United-States,<=50K
0.369863014,Private,0.066619405,9th,0.06779661,Divorced,Other-service,Own-child,White,Female,0.5,United-States,<=50K
0.150684932,Private,0.114816914,HS-grad,0.13559322,Never-married,Handlers-cleaners,Unmarried,White,Male,0.397959184,United-States,<=50K
0.246575342,Private,0.110382378,HS-grad,0.13559322,Divorced,Other-service,Not-in-family,White,Female,0.346938776,United-States,<=50K
0.287671233,Private,0.152995557,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.123287671,Private,0.092176154,Some-college,0.152542373,Never-married,Tech-support,Own-child,White,Female,0.397959184,United-States,<=50K
0.04109589,Private,0.18928282,11th,0.101694915,Never-married,Transport-moving,Own-child,White,Male,0.602040816,United-States,<=50K
0.095890411,Others,0.126008707,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,Mexico,>50K
0.082191781,Private,0.210964964,HS-grad,0.13559322,Never-married,Craft-repair,Other-relative,White,Male,0.397959184,United-States,<=50K
0.849315068,Local-gov,0.0474464,11th,0.101694915,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.06122449,United-States,<=50K
0.369863014,Private,0.161959197,10th,0.084745763,Divorced,Adm-clerical,Unmarried,Other,Female,0.418367347,United-States,<=50K
0.465753425,Private,0.019813216,Masters,0.220338983,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.5,United-States,>50K
0.178082192,Private,0.095225493,HS-grad,0.13559322,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.397959184,United-States,<=50K
0.479452055,Private,0.057441454,Assoc-acdm,0.186440678,Married-civ-spouse,Sales,Husband,White,Male,0.479591837,United-States,>50K
0.452054795,Private,0.057987096,Bachelors,0.203389831,Divorced,Exec-managerial,Unmarried,White,Male,0.448979592,United-States,>50K
0.465753425,Private,0.068068555,Assoc-voc,0.169491525,Married-civ-spouse,Tech-support,Husband,White,Male,0.397959184,United-States,>50K
0.328767123,Private,0.072395595,HS-grad,0.13559322,Never-married,Others,Not-in-family,White,Male,0.397959184,United-States,<=50K
0.246575342,Private,0.119087484,Bachelors,0.203389831,Married-civ-spouse,Sales,Wife,White,Female,0.295918367,United-States,>50K
0.232876712,Private,0.097201235,Some-college,0.152542373,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.397959184,United-States,>50K
0.150684932,Others,0.016569297,Bachelors,0.203389831,Never-married,Prof-specialty,Not-in-family,White,Male,0.448979592,United-States,<=50K
0.068493151,Private,0.334122315,HS-grad,0.13559322,Never-married,Handlers-cleaners,Own-child,White,Male,0.397959184,United-States,<=50K
0.657534247,Private,0.121332647,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,>50K
0.301369863,Self-emp-not-inc,0.08563865,HS-grad,0.13559322,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,>50K
0.082191781,Private,0.363628509,Some-college,0.152542373,Never-married,Tech-support,Own-child,White,Male,0.397959184,United-States,<=50K
0.547945205,Self-emp-not-inc,0.119521549,10th,0.084745763,Divorced,Exec-managerial,Own-child,White,Male,0.602040816,United-States,>50K
0.410958904,Private,0.04493454,Some-college,0.152542373,Widowed,Other-service,Not-in-family,White,Female,0.346938776,United-States,<=50K
0.465753425,Local-gov,0.206946804,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.602040816,United-States,Others
0.232876712,Private,0.19200627,HS-grad,0.13559322,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.397959184,United-States,<=50K
0.479452055,Private,0.105919948,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,White,Male,0.602040816,United-States,>50K
0.164383562,Private,0.153664343,HS-grad,0.13559322,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.397959184,United-States,>50K
0.164383562,Others,0.192312429,HS-grad,0.13559322,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,<=50K
0.109589041,Local-gov,0.105472957,Some-college,0.152542373,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.397959184,United-States,<=50K
0.054794521,Private,0.091683579,Some-college,0.152542373,Never-married,Other-service,Not-in-family,White,Female,0.397959184,United-States,<=50K
0.232876712,Private,0.055520139,Assoc-acdm,0.186440678,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.602040816,United-States,>50K
0.328767123,Private,0.185118385,Bachelors,0.203389831,Married-civ-spouse,Others,Husband,White,Male,0.397959184,United-States,<=50K
0.835616438,Self-emp-not-inc,0.20504658,Bachelors,0.203389831,Never-married,Exec-managerial,Not-in-family,White,Male,0.193877551,United-States,>50K
0.315068493,Private,0.105683186,HS-grad,0.13559322,Married-civ-spouse,Transport-moving,Husband,White,Male,0.397959184,United-States,>50K
0.123287671,Self-emp-not-inc,0.142522215,7th-8th,0.050847458,Married-civ-spouse,Transport-moving,Husband,White,Male,0.755102041,United-States,<=50K
0.356164384,Private,0.074866634,HS-grad,0.13559322,Married-civ-spouse,Others,Husband,Asian-Pac-Islander,Male,0.602040816,Japan,<=50K
